z_nm,e1_nm_minus_half,e2_nm_minus_half,h1_nm_minus_half,h2_nm_minus_half
11.5,0.41906516580917252,-0.13044677271395938,0.45083445762489266,-0.39241353348865232
11.550000000000001,0.42171990441512253,-0.12839532443178939,0.45517914743239268,-0.38012435804553224
11.6,0.42426523815301254,-0.1262429070647294,0.45934316179877271,-0.36723889402065218
11.65,0.42670050669853254,-0.12399121325704941,0.46332484789101275,-0.35377735441773211
11.699999999999999,0.42902507828110253,-0.12164201372325943,0.46712262524810277,-0.33976085591134197
11.75,0.43123834984773263,-0.11919715585561945,0.47073498640841277,-0.32521138572180186
11.800000000000001,0.43333974721949259,-0.11665856227132945,0.47416049750805278,-0.31015176712462184
11.85,0.43532872524046262,-0.11402822930065948,0.47739779885000283,-0.29460562364830173
11.9,0.43720476791915258,-0.11130822541699949,0.48044560544383286,-0.27859734201697167
11.949999999999999,0.43896738856239259,-0.1085006896102695,0.48330270751575283,-0.26215203389565156
12,0.44061612990156268,-0.10560782970478952,0.48596797098882288,-0.24529549649846144
12.050000000000001,0.44215056421122267,-0.10263192062309953,0.48844033793308289,-0.22805417212137133
12.1,0.44357029342010268,-0.09957530259696154,0.49071882698551289,-0.21045510666302125
12.15,0.44487494921432269,-0.09644037932703356,0.49280253373952287,-0.19252590719873114
12.199999999999999,0.44606419313300266,-0.093229616092599568,0.49469063110399286,-0.17429469867417102
12.25,0.44713771665603269,-0.089945537812903584,0.49638236963152294,-0.15579007978671092
12.300000000000001,0.44809524128409267,-0.0865907270615726,0.49787707781594293,-0.13704107812356081
12.35,0.44893651861095268,-0.083167822035697614,0.49917416235886292,-0.1180771046271307
12.4,0.4496613303878727,-0.07967951448118063,0.50027310840514305,-0.098927907459123582
12.449999999999999,0.45026948858025273,-0.076128547575960645,0.501173479747273,-0.079623525335487472
12.5,0.45076083541639272,-0.072517713772804665,0.501874918998513,-0.060194240405723354
12.550000000000001,0.45113524342842271,-0.068849852603342684,0.50237714773476305,-0.040670530750254237
12.6,0.45139261548538273,-0.065127848445081696,0.50267996660507297,-0.021083022570467125
12.65,0.45153288481842274,-0.061354628253152715,0.50278325541075297,-0.0014624421463949088
12.699999999999999,0.45155601503809273,-0.057533159258580727,0.50268697315312305,0.018160432362586108
12.75,0.45146200014385274,-0.053666446634871752,0.50239115804972301,0.037754819198445221
12.800000000000001,0.4512508645255327,-0.049757531134769772,0.50189592751923295,0.057289981290827338
12.85,0.45092266295709271,-0.045809486699033786,0.50120147813479299,0.076735274473284459
