photon_energy_eV,chi2_real_pm_per_V,chi2_imag_pm_per_V,chi2_abs_real_pm_per_V,chi2_abs_pm_per_V,KK_real_pm_per_V,KK_imag_pm_per_V
-3.061799999999999855e+01,1.197504141719018308e-03,-2.801711858949673464e-07,1.197504141719018308e-03,1.197504174493807701e-03,1.312711610895043362e-03,7.918053718752539240e-04
-3.061700000000000088e+01,1.197579197026192501e-03,-2.801974882622210462e-07,1.197579197026192501e-03,1.197579229805081479e-03,1.312791060806155034e-03,7.917372258170703777e-04
-3.061599999999999966e+01,1.197654259390340190e-03,-2.802237939221241108e-07,1.197654259390340190e-03,1.197654292173329620e-03,1.312860827796450639e-03,7.913758911750618918e-04
-3.061499999999999844e+01,1.197729328812331337e-03,-2.802501028751809482e-07,1.197729328812331337e-03,1.197729361599421437e-03,1.312940292270434921e-03,7.913084753714269082e-04
-3.061400000000000077e+01,1.197804405293052821e-03,-2.802764151219132249e-07,1.197804405293052821e-03,1.197804438084244458e-03,1.313010073137815771e-03,7.909470940280177546e-04
-3.061299999999999955e+01,1.197879488833395855e-03,-2.803027306628346664e-07,1.197879488833395855e-03,1.197879521628689679e-03,1.313089552177904018e-03,7.908804064133613965e-04
-3.061199999999999832e+01,1.197954579434239077e-03,-2.803290494984612217e-07,1.197954579434239077e-03,1.197954612233635740e-03,1.313159346926337642e-03,7.905189784042019859e-04
-3.061100000000000065e+01,1.198029677096452885e-03,-2.803553716293100043e-07,1.198029677096452885e-03,1.198029709899952819e-03,1.313238840535986508e-03,7.904530169219488572e-04
-3.060999999999999943e+01,1.198104781820940202e-03,-2.803816970558969631e-07,1.198104781820940202e-03,1.198104814628544275e-03,1.313308649167483017e-03,7.900915422834873560e-04
-3.060900000000000176e+01,1.198179893608602650e-03,-2.804080257787303181e-07,1.198179893608602650e-03,1.198179926420311512e-03,1.313388157349863793e-03,7.900263048848080345e-04
-3.060800000000000054e+01,1.198255012460278969e-03,-2.804343577983381941e-07,1.198255012460278969e-03,1.198255045276093271e-03,1.313457979869327684e-03,7.896647836543388291e-04
-3.060699999999999932e+01,1.198330138376903307e-03,-2.804606931152293403e-07,1.198330138376903307e-03,1.198330171196823482e-03,1.313537502626355071e-03,7.896002683005183065e-04
-3.060600000000000165e+01,1.198405271359329581e-03,-2.804870317299202352e-07,1.198405271359329581e-03,1.198405304183356498e-03,1.313607339037861860e-03,7.892387005142796619e-04
-3.060500000000000043e+01,1.198480411408466353e-03,-2.805133736429273570e-07,1.198480411408466353e-03,1.198480444236600662e-03,1.313686876374114227e-03,7.891749051747532027e-04
-3.060399999999999920e+01,1.198555558525193562e-03,-2.805397188547691958e-07,1.198555558525193562e-03,1.198555591357435696e-03,1.313756726679803479e-03,7.888132908678693661e-04
-3.060300000000000153e+01,1.198630712710386376e-03,-2.805660673659646652e-07,1.198630712710386376e-03,1.198630745546737202e-03,1.313836278597902861e-03,7.887502135213153836e-04
-3.060200000000000031e+01,1.198705873964933839e-03,-2.805924191770176438e-07,1.198705873964933839e-03,1.198705906805393791e-03,1.313906142802820668e-03,7.883885527308312664e-04
-3.060099999999999909e+01,1.198781042289744948e-03,-2.806187742884611271e-07,1.198781042289744948e-03,1.198781075134314894e-03,1.313985709305014833e-03,7.883261913638742917e-04
-3.060000000000000142e+01,1.198856217685670585e-03,-2.806451327008018527e-07,1.198856217685670585e-03,1.198856250534350958e-03,1.314055587410946227e-03,7.879644841245630766e-04
-3.059900000000000020e+01,1.198931400153628417e-03,-2.806714944145575693e-07,1.198931400153628417e-03,1.198931433006420084e-03,1.314135168502279750e-03,7.879028367342391257e-04
-3.059799999999999898e+01,1.199006589694491878e-03,-2.806978594302497317e-07,1.199006589694491878e-03,1.199006622551395057e-03,1.314205060513329738e-03,7.875410830825040932e-04
-3.059700000000000131e+01,1.199081786309138739e-03,-2.807242277483904772e-07,1.199081786309138739e-03,1.199081819170154514e-03,1.314284656195230947e-03,7.874801476717370506e-04
-3.059600000000000009e+01,1.199156989998488836e-03,-2.807505993694979781e-07,1.199156989998488836e-03,1.199157022863617857e-03,1.314354562115752382e-03,7.871183476448640219e-04
-3.059499999999999886e+01,1.199232200763388281e-03,-2.807769742940936891e-07,1.199232200763388281e-03,1.199232233632630765e-03,1.314434172391454152e-03,7.870581222264675389e-04
-3.059400000000000119e+01,1.199307418604738263e-03,-2.808033525226875241e-07,1.199307418604738263e-03,1.199307451478095294e-03,1.314504092224760791e-03,7.866962758586964859e-04
-3.059299999999999997e+01,1.199382643523456016e-03,-2.808297340558036906e-07,1.199382643523456016e-03,1.199382676400928029e-03,1.314583717098336034e-03,7.866367584554584402e-04
-3.059199999999999875e+01,1.199457875520398929e-03,-2.808561188939564434e-07,1.199457875520398929e-03,1.199457908401986572e-03,1.314653650846906580e-03,7.862748657815849885e-04
-3.059100000000000108e+01,1.199533114596479030e-03,-2.808825070376630020e-07,1.199533114596479030e-03,1.199533147482182739e-03,1.314733290321627420e-03,7.862160544229727021e-04
-3.058999999999999986e+01,1.199608360752535928e-03,-2.809088984874422800e-07,1.199608360752535928e-03,1.199608393642356786e-03,1.314803237989625858e-03,7.858541154798268742e-04
-3.058899999999999864e+01,1.199683613989509842e-03,-2.809352932438093793e-07,1.199683613989509842e-03,1.199683646883448283e-03,1.314882892066967460e-03,7.857960082036497375e-04
-3.058800000000000097e+01,1.199758874308274638e-03,-2.809616913072910486e-07,1.199758874308274638e-03,1.199758907206331529e-03,1.314952853658910579e-03,7.854340230255393764e-04
-3.058699999999999974e+01,1.199834141709705919e-03,-2.809880926783924370e-07,1.199834141709705919e-03,1.199834174611881478e-03,1.315032522343243795e-03,7.853766178805220936e-04
-3.058599999999999852e+01,1.199909416194695766e-03,-2.810144973576420932e-07,1.199909416194695766e-03,1.199909449100990859e-03,1.315102497861123489e-03,7.850145865028948641e-04
-3.058500000000000085e+01,1.199984697764138429e-03,-2.810409053455532132e-07,1.199984697764138429e-03,1.199984730674553707e-03,1.315182181156080614e-03,7.849578815430029556e-04
-3.058399999999999963e+01,1.200059986418935531e-03,-2.810673166426440754e-07,1.200059986418935531e-03,1.200060019333471645e-03,1.315252170604877058e-03,7.845958040011830319e-04
-3.058299999999999841e+01,1.200135282159964841e-03,-2.810937312494351814e-07,1.200135282159964841e-03,1.200135315078622224e-03,1.315331868511650931e-03,7.845397972890861020e-04
-3.058200000000000074e+01,1.200210584988116707e-03,-2.811201491664405744e-07,1.200210584988116707e-03,1.200210617910896227e-03,1.315401871894362595e-03,7.841776736184985974e-04
-3.058099999999999952e+01,1.200285894904264995e-03,-2.811465703941858384e-07,1.200285894904264995e-03,1.200285927831167302e-03,1.315481584418720521e-03,7.841223632274977196e-04
-3.057999999999999829e+01,1.200361211909305691e-03,-2.811729949331822635e-07,1.200361211909305691e-03,1.200361244840331435e-03,1.315551601737706411e-03,7.837601934614293756e-04
-3.057900000000000063e+01,1.200436536004145186e-03,-2.811994227839564926e-07,1.200436536004145186e-03,1.200436568939295019e-03,1.315631328880908450e-03,7.837055774703895325e-04
-3.057799999999999940e+01,1.200511867189673829e-03,-2.812258539470221452e-07,1.200511867189673829e-03,1.200511900128948184e-03,1.315701360141096916e-03,7.833433616450117187e-04
-3.057699999999999818e+01,1.200587205466777194e-03,-2.812522884228980290e-07,1.200587205466777194e-03,1.200587238410177155e-03,1.315781101906780999e-03,7.832894381425522428e-04
-3.057600000000000051e+01,1.200662550836331319e-03,-2.812787262121045399e-07,1.200662550836331319e-03,1.200662583783857103e-03,1.315851147111742319e-03,7.829271762920257845e-04
-3.057499999999999929e+01,1.200737903299217875e-03,-2.813051673151621797e-07,1.200737903299217875e-03,1.200737936250870132e-03,1.315930903503077136e-03,7.828739433757682473e-04
-3.057400000000000162e+01,1.200813262856355833e-03,-2.813316117325865795e-07,1.200813262856355833e-03,1.200813295812135431e-03,1.316000962654554924e-03,7.825116355325504713e-04
-3.057300000000000040e+01,1.200888629508631202e-03,-2.813580594649026882e-07,1.200888629508631202e-03,1.200888662468538792e-03,1.316080733676438467e-03,7.824590913046475422e-04
-3.057199999999999918e+01,1.200964003256934330e-03,-2.813845105126206313e-07,1.200964003256934330e-03,1.200964036220970345e-03,1.316150806779622364e-03,7.820967375068107498e-04
-3.057100000000000151e+01,1.201039384102136048e-03,-2.814109648762741454e-07,1.201039384102136048e-03,1.201039417070301355e-03,1.316230592432444295e-03,7.820448800796358721e-04
-3.057000000000000028e+01,1.201114772045148386e-03,-2.814374225563695445e-07,1.201114772045148386e-03,1.201114805017443636e-03,1.316300679491274510e-03,7.816824803591773630e-04
-3.056899999999999906e+01,1.201190167086853885e-03,-2.814638835534293420e-07,1.201190167086853885e-03,1.201190200063279728e-03,1.316380479779323716e-03,7.816313078544474173e-04
-3.056800000000000139e+01,1.201265569228151132e-03,-2.814903478679812395e-07,1.201265569228151132e-03,1.201265602208708002e-03,1.316450580795310542e-03,7.812688622449624970e-04
-3.056700000000000017e+01,1.201340978469914427e-03,-2.815168155005367389e-07,1.201340978469914427e-03,1.201341011454603192e-03,1.316530395723028999e-03,7.812183727908266102e-04
-3.056599999999999895e+01,1.201416394813048863e-03,-2.815432864516223772e-07,1.201416394813048863e-03,1.201416427801870173e-03,1.316600510701516251e-03,7.808558813283785534e-04
-3.056500000000000128e+01,1.201491818258460832e-03,-2.815697607217483857e-07,1.201491818258460832e-03,1.201491851251415121e-03,1.316680340269560552e-03,7.808060730599999900e-04
-3.056400000000000006e+01,1.201567248807017263e-03,-2.815962383114457484e-07,1.201567248807017263e-03,1.201567281804105181e-03,1.316750469214257070e-03,7.804435357770447140e-04
-3.056299999999999883e+01,1.201642686459601563e-03,-2.816227192212258613e-07,1.201642686459601563e-03,1.201642719460823761e-03,1.316830313428593363e-03,7.803944068388997098e-04
-3.056200000000000117e+01,1.201718131217148749e-03,-2.816492034516189670e-07,1.201718131217148749e-03,1.201718164222506094e-03,1.316900456340926390e-03,7.800318237691556853e-04
-3.056099999999999994e+01,1.201793583080503196e-03,-2.816756910031401674e-07,1.201793583080503196e-03,1.201793616089996339e-03,1.316980315203483904e-03,7.799833723140075755e-04
-3.055999999999999872e+01,1.201869042050590381e-03,-2.817021818763102821e-07,1.201869042050590381e-03,1.201869075064219755e-03,1.317050472089762629e-03,7.796207434916793211e-04
-3.055900000000000105e+01,1.201944508128296746e-03,-2.817286760716462127e-07,1.201944508128296746e-03,1.201944541146063219e-03,1.317130345602144682e-03,7.795729676771055152e-04
-3.055799999999999983e+01,1.202019981314510905e-03,-2.817551735896791548e-07,1.202019981314510905e-03,1.202020014336414692e-03,1.317200516463659090e-03,7.792102931357253442e-04
-3.055699999999999861e+01,1.202095461610114529e-03,-2.817816744309173283e-07,1.202095461610114529e-03,1.202095494636156716e-03,1.317280404631359552e-03,7.791631911305527168e-04
-3.055600000000000094e+01,1.202170949016013145e-03,-2.818081785958927756e-07,1.202170949016013145e-03,1.202170982046194166e-03,1.317350589473230763e-03,7.788004709034733984e-04
-3.055499999999999972e+01,1.202246443533106206e-03,-2.818346860851174223e-07,1.202246443533106206e-03,1.202246476567426928e-03,1.317430492298565271e-03,7.787540408820904560e-04
-3.055399999999999849e+01,1.202321945162270617e-03,-2.818611968991199229e-07,1.202321945162270617e-03,1.202321978200731473e-03,1.317500691123762698e-03,7.783912750034527577e-04
-3.055300000000000082e+01,1.202397453904401926e-03,-2.818877110384169674e-07,1.202397453904401926e-03,1.202397486947003784e-03,1.317580608609012849e-03,7.783455151473297985e-04
-3.055199999999999960e+01,1.202472969760429947e-03,-2.819142285035321281e-07,1.202472969760429947e-03,1.202473002807173024e-03,1.317650821421683565e-03,7.779827036495438842e-04
-3.055099999999999838e+01,1.202548492731196888e-03,-2.819407492949873891e-07,1.202548492731196888e-03,1.202548525782082267e-03,1.317730753571388263e-03,7.779376121516245590e-04
-3.055000000000000071e+01,1.202624022817609141e-03,-2.819672734132980639e-07,1.202624022817609141e-03,1.202624055872637257e-03,1.317800980374122209e-03,7.775747550667781510e-04
-3.054899999999999949e+01,1.202699560020586544e-03,-2.819938008589948189e-07,1.202699560020586544e-03,1.202699593079758263e-03,1.317880927191172153e-03,7.775303301220019099e-04
-3.054800000000000182e+01,1.202775104340983881e-03,-2.820203316325999555e-07,1.202775104340983881e-03,1.202775137404299638e-03,1.317951167987396494e-03,7.771674274857769691e-04
-3.054700000000000060e+01,1.202850655779736169e-03,-2.820468657346271994e-07,1.202850655779736169e-03,1.202850688847196831e-03,1.318031129474605406e-03,7.771236672999107557e-04
-3.054599999999999937e+01,1.202926214337729418e-03,-2.820734031656050991e-07,1.202926214337729418e-03,1.202926247409335419e-03,1.318101384268890270e-03,7.767607191438677568e-04
-3.054500000000000171e+01,1.203001780015820147e-03,-2.820999439260494976e-07,1.203001780015820147e-03,1.203001813091572354e-03,1.318181360430275336e-03,7.767176219311304128e-04
-3.054400000000000048e+01,1.203077352814952913e-03,-2.821264880164868259e-07,1.203077352814952913e-03,1.203077385894851543e-03,1.318251629224731014e-03,7.763546282875964698e-04
-3.054299999999999926e+01,1.203152932735989875e-03,-2.821530354374408681e-07,1.203152932735989875e-03,1.203152965820036011e-03,1.318331620063521422e-03,7.763121922662213122e-04
-3.054200000000000159e+01,1.203228519779832653e-03,-2.821795861894317023e-07,1.203228519779832653e-03,1.203228552868026730e-03,1.318401902862803695e-03,7.759491531692567449e-04
-3.054100000000000037e+01,1.203304113947383305e-03,-2.822061402729839596e-07,1.203304113947383305e-03,1.203304147039726190e-03,1.318481908380952526e-03,7.759073765666641863e-04
-3.053999999999999915e+01,1.203379715239541285e-03,-2.822326976886157065e-07,1.203379715239541285e-03,1.203379748336033412e-03,1.318552205188975798e-03,7.755442920493836731e-04
-3.053900000000000148e+01,1.203455323657198674e-03,-2.822592584368522093e-07,1.203455323657198674e-03,1.203455356757840910e-03,1.318632225391315992e-03,7.755031731011311717e-04
-3.053800000000000026e+01,1.203530939201231942e-03,-2.822858225182193696e-07,1.203530939201231942e-03,1.203530972306024720e-03,1.318702536210169304e-03,7.751400431938924819e-04
-3.053699999999999903e+01,1.203606561872562659e-03,-2.823123899332332423e-07,1.203606561872562659e-03,1.203606594981506414e-03,1.318782571097737140e-03,7.750995801418250012e-04
-3.053600000000000136e+01,1.203682191672067296e-03,-2.823389606824240699e-07,1.203682191672067296e-03,1.203682224785163112e-03,1.318852895932913494e-03,7.747364048788973803e-04
-3.053500000000000014e+01,1.203757828600668291e-03,-2.823655347663120366e-07,1.203757828600668291e-03,1.203757861717916601e-03,1.318932945510978847e-03,7.746965959720846819e-04
-3.053399999999999892e+01,1.203833472659229104e-03,-2.823921121854152088e-07,1.203833472659229104e-03,1.203833505780630775e-03,1.319003284364583112e-03,7.743333753857154465e-04
-3.053300000000000125e+01,1.203909123848659595e-03,-2.824186929402668997e-07,1.203909123848659595e-03,1.203909156974215279e-03,1.319083348636015864e-03,7.742942188809678449e-04
-3.053200000000000003e+01,1.203984782169861389e-03,-2.824452770313824230e-07,1.203984782169861389e-03,1.203984815299571302e-03,1.319153701510894072e-03,7.739309530020004870e-04
-3.053099999999999881e+01,1.204060447623723530e-03,-2.824718644592900096e-07,1.204060447623723530e-03,1.204060480757588756e-03,1.319233780479421277e-03,7.738924471629486873e-04
-3.053000000000000114e+01,1.204136120211153280e-03,-2.824984552245078319e-07,1.204136120211153280e-03,1.204136153349174253e-03,1.319304147380637952e-03,7.735291360258283100e-04
-3.052899999999999991e+01,1.204211799933036647e-03,-2.825250493275683560e-07,1.204211799933036647e-03,1.204211833075214235e-03,1.319384241048047893e-03,7.734912791222410110e-04
-3.052799999999999869e+01,1.204287486790266148e-03,-2.825516467689842486e-07,1.204287486790266148e-03,1.204287519936600784e-03,1.319454621978980325e-03,7.731279227564636595e-04
-3.052700000000000102e+01,1.204363180783759885e-03,-2.825782475492871287e-07,1.204363180783759885e-03,1.204363213934252219e-03,1.319534730348503925e-03,7.730907130685979152e-04
-3.052599999999999980e+01,1.204438881914398230e-03,-2.826048516690007803e-07,1.204438881914398230e-03,1.204438915069049130e-03,1.319605125312848593e-03,7.727273115080150918e-04
-3.052499999999999858e+01,1.204514590183077601e-03,-2.826314591286461287e-07,1.204514590183077601e-03,1.204514623341887501e-03,1.319685248389055330e-03,7.726907473192949106e-04
