x[nm]                E_1[eV]              E_2[eV]              E_3[eV]              E_4[eV]              E_5[eV]              E_6[eV]              Psi^2_1[nm^-1]       Psi^2_2[nm^-1]       Psi^2_3[nm^-1]       Psi^2_4[nm^-1]       Psi^2_5[nm^-1]       Psi^2_6[nm^-1]      
11.4                 1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.6428248529556      1.5851217434924      1.4085509389684      1.3584290449538      1.4433924520188      1.3094499981315
11.45                1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.6469987876884      1.5760778411013      1.4084168072863      1.3619649778978      1.4526351588745      1.3104754565358
11.5                 1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.6510571505658      1.566779803451       1.4082820481474      1.3670795347811      1.4601000909597      1.3109943942163
11.55                1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.6549934986412      1.5572859497655      1.4081476160936      1.3737019177389      1.4656117195225      1.310993652801
11.6                 1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.6588015826752      1.5476558274675      1.4080144633502      1.3817404569386      1.4690404453553      1.3104732510895
11.65                1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.6624753570571      1.5379498386848      1.4078835330804      1.3910838795124      1.4703056461621      1.3094463845762
11.7                 1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.6660089894026      1.5282288613956      1.4077557527054      1.4016028498437      1.4693775722924      1.3079390908607
11.75                1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.6693968698128      1.5185538675891      1.4076320273341      1.4131517598852      1.4662780462689      1.3059895894289
11.8                 1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.672633619781       1.5089855408365      1.407513233353       1.4255707447278      1.4610799496566      1.3036473125456
11.85                1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.6757141007307      1.4995838956712      1.4074002122178      1.4386878955177      1.4539055093425      1.3009716518326
11.9                 1.4478054423839      1.412791422186       1.4067269055969      1.3561664814032      1.2837468270643      1.269939459991       1.6786334221742      1.4904079011649      1.4072937644933      1.4523216390925      1.4449234235198      1.298030452313
