wavelength_nm,photon_energy_eV,chi2_raw_real_pm_per_V,chi2_raw_imag_pm_per_V,chi2_raw_abs_pm_per_V,chi2_scaled_abs_pm_per_V
1437.000000,0.86279887543493383,7.7973343482560464,-30.642714539980613,31.619208992592352,1248.2763369290146
1438.000000,0.862198876216968,8.022347116711531,-30.64364082184235,31.676344108484063,1250.5319408940609
1439.000000,0.86159971091035437,8.2393442966495947,-30.65257843097989,31.740626315592852,1253.0697007108317
1440.000000,0.86100137777777774,8.4624153585778163,-30.665151927242032,31.811381869103538,1255.8630180001542
1441.000000,0.86040387508674521,8.6903692906588965,-30.681973802425127,31.88896415408831,1258.9258438454833
1442.000000,0.85980720110956999,8.9320653328397839,-30.692309686837952,31.965601277355713,1261.9513562018301
1443.000000,0.85921135412335403,9.1646666475842142,-30.68999690698384,32.029158979155547,1264.4605136954572
1444.000000,0.85861633240997226,9.391454868993165,-30.701865397257787,32.10613591554845,1267.4994413362804
1445.000000,0.85802213425605534,9.6332573650235833,-30.717701247892037,32.192806920421354,1270.9210754608418
1446.000000,0.85742875795297369,9.8818630160691381,-30.726733841467333,32.276669425960428,1274.2318344758614
1447.000000,0.85683620179682096,10.13178343182085,-30.727844753609734,32.355115186184406,1277.3287489572751
1448.000000,0.85624446408839772,10.372886164408397,-30.729842882586915,32.433316373264283,1280.4160080779709
