z_nm,psi_e1_raw,psi_e2_raw,psi_hh1_raw,psi_hh2_raw,psi_e1_normalized,psi_e2_normalized,psi_hh1_normalized,psi_hh2_normalized,psi_e1_times_psi_hh1,psi_e1_z_psi_e1
13.9,0.4174059162637625,0.040473404736495813,0.44177804228649259,0.4135225691113224,0.4174059162637625,0.040473404736495813,0.44177804228649259,0.4135225691113224,0.18440076852580464,2.4217650151546768
13.949999999999999,0.41457702265223251,0.044468924189794791,0.43690807875389254,0.42400920657091246,0.41457702265223251,0.044468924189794791,0.43690807875389254,0.42400920657091246,0.18113205046249589,2.3976438025710962
14,0.41164057721781244,0.048429473626843772,0.43186469216292256,0.43383071472982249,0.41164057721781244,0.048429473626843772,0.43186469216292256,0.43383071472982249,0.17777303116193832,2.3722715073709932
14.050000000000001,0.40859734174914242,0.05235193850235776,0.42664988439812251,0.44297168691113253,0.40859734174914242,0.05235193850235776,0.42664988439812251,0.44297168691113253,0.17432800862265177,2.3456726169667403
14.1,0.40544810573889245,0.056233234220455737,0.42126572538667251,0.45141778397234261,0.40544810573889245,0.056233234220455737,0.42126572538667251,0.45141778397234261,0.17080139037074682,2.3178731469063112
14.15,0.4021936861789624,0.06007030856035972,0.41571435227680242,0.45915575679869264,0.4021936861789624,0.06007030856035972,0.41571435227680242,0.45915575679869264,0.16719768773970689,2.2889006210114369
14.199999999999999,0.39883492734856241,0.063860144076640715,0.40999796858946241,0.46617346708665264,0.39883492734856241,0.063860144076640715,0.40999796858946241,0.46617346708665264,0.16352151001543641,2.2587840496784892
14.25,0.39537270059515239,0.067599760472114676,0.40411884334366238,0.4724599063848427,0.39537270059515239,0.067599760472114676,0.40411884334366238,0.4724599063848427,0.15977755845417313,2.2275539063566323
14.300000000000001,0.39180790410838234,0.071286216941521666,0.39807931015586234,0.47800521336262275,0.39180790410838234,0.071286216941521666,0.39807931015586234,0.47800521336262275,0.1559706201810791,2.1952421022217878
14.35,0.38814146268714234,0.074916614484155652,0.39188176631364235,0.48280068927928277,0.38814146268714234,0.074916614484155652,0.39188176631364235,0.48280068927928277,0.15210556197739805,2.1618819590667204
14.4,0.38437432749956235,0.078488098183615643,0.38552867182420225,0.48683881162942283,0.38437432749956235,0.078488098183615643,0.38552867182420225,0.48683881162942283,0.14818732396422721,2.127508180426668
14.449999999999999,0.38050747583631228,0.08199785945288561,0.37902254843781225,0.49011324594329281,0.38050747583631228,0.08199785945288561,0.37902254843781225,0.49011324594329281,0.14422091319111835,2.0921568209677992
14.5,0.37654191085706229,0.085443138242991601,0.37236597864693216,0.49261885572344283,0.37654191085706229,0.085443138242991601,0.37236597864693216,0.49261885572344283,0.14021139713787589,2.0558652541623736
14.550000000000001,0.37247866133021224,0.088821225213479585,0.36556160466109217,0.49435171050221283,0.37247866133021224,0.088821225213479585,0.36556160466109217,0.49435171050221283,0.13616389713788787,2.018672138279348
14.6,0.3683187813660222,0.092129463863019567,0.35861212735814213,0.49530909200726286,0.3683187813660222,0.092129463863019567,0.35861212735814213,0.49530909200726286,0.13208358173162765,1.980617380721494
14.65,0.36406335014315216,0.095365252618457561,0.35152030521214206,0.49548949842573287,0.36406335014315216,0.095365252618457561,0.35152030521214206,0.49548949842573287,0.1279756599588758,1.9417421007407221
